Domain,Receive Time,Serial #,Type,Threat/Content Type,Config Version,Generate Time,Source address,Destination address,NAT Source IP,NAT Destination IP,Rule,Source User,Destination User,Application,Virtual System,Source Zone,Destination Zone,Inbound Interface,Outbound Interface,Log Action,Time Logged,Session ID,Repeat Count,Source Port,Destination Port,NAT Source Port,NAT Destination Port,Flags,IP Protocol,Action,Bytes,Bytes Sent,Bytes Received,Packets,Start Time,Elapsed Time (sec),Category,,Sequence Number,Action Flags,Source Country,Destination Country,,Packets Sent,Packets Received,Session End Reason,DG Hierarchy Level 1,DG Hierarchy Level 2,DG Hierarchy Level 3,DG Hierarchy Level 4,Virtual System Name,Device Name,Action Source,Source VM UUID,Destination VM UUID,Tunnel ID/IMSI,Monitor Tag/IMEI,Parent Session ID,Parent Session Start Time,Tunnel,SCTP Association ID,SCTP Chunks,SCTP Chunks Sent,SCTP Chunks Received,UUID for rule,HTTP/2 Connection,link_change_count,policy_id,link_switches,sdwan_cluster,sdwan_device_type,sdwan_cluster_type,sdwan_site,dynusergroup_name,XFF address,Source Device Category,Source Device Profile,Source Device Model,Source Device Vendor,Source Device OS Family,Source Device OS Version,Source Hostname,Source Mac Address,Destination Device Category,Destination Device Profile,Destination Device Model,Destination Device Vendor,Destination Device OS Family,Destination Device OS Version,Destination Hostname,Destination Mac Address,Container ID,POD Namespace,POD Name,Source External Dynamic List,Destination External Dynamic List,Host ID,Serial Number,Source Dynamic Address Group,Destination Dynamic Address Group,session_owner,High Res Timestamp,nssai_sst,nssai_sd,Subcategory of app,Category of app,Technology of app,Risk of app,Characteristic of app,Container of app,Tunneled app,SaaS of app,Sanctioned State of app,offloaded
1,2025/03/03 14:20:25,021201168048,TRAFFIC,start,2562,2025/03/03 14:20:25,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:20:25,32585,1,51596,80,0,0,0x0,tcp,allow,558,484,74,4,2025/03/03 14:20:25,0,any,,7477478967880974495,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,3,1,n/a,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:20:26.003+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:20:25,021201168048,TRAFFIC,start,2562,2025/03/03 14:20:25,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:20:25,88317,1,51588,80,0,0,0x0,tcp,allow,558,484,74,4,2025/03/03 14:20:25,0,any,,7477478967880974494,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,3,1,n/a,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:20:26.003+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:20:25,021201168048,TRAFFIC,start,2562,2025/03/03 14:20:25,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:20:25,26352,1,51578,80,0,0,0x0,tcp,allow,558,484,74,4,2025/03/03 14:20:25,0,any,,7477478967880974493,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,3,1,n/a,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:20:26.003+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:20:25,021201168048,TRAFFIC,start,2562,2025/03/03 14:20:25,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:20:25,96378,1,51576,80,0,0,0x0,tcp,allow,558,484,74,4,2025/03/03 14:20:25,0,any,,7477478967880974492,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,3,1,n/a,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:20:26.003+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:20:25,021201168048,TRAFFIC,start,2562,2025/03/03 14:20:25,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:20:25,74211,1,51568,80,0,0,0x0,tcp,allow,558,484,74,4,2025/03/03 14:20:25,0,any,,7477478967880974491,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,3,1,n/a,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:20:26.003+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:20:25,021201168048,TRAFFIC,start,2562,2025/03/03 14:20:25,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:20:25,7266,1,51566,80,0,0,0x0,tcp,allow,558,484,74,4,2025/03/03 14:20:25,0,any,,7477478967880974490,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,3,1,n/a,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:20:26.003+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:20:25,021201168048,TRAFFIC,start,2562,2025/03/03 14:20:25,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:20:25,40321,1,51550,80,0,0,0x0,tcp,allow,558,484,74,4,2025/03/03 14:20:25,0,any,,7477478967880974489,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,3,1,n/a,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:20:26.003+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:20:25,021201168048,TRAFFIC,start,2562,2025/03/03 14:20:25,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:20:25,143496,1,51534,80,0,0,0x0,tcp,allow,558,484,74,4,2025/03/03 14:20:25,0,any,,7477478967880974488,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,3,1,n/a,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:20:26.003+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:20:25,021201168048,TRAFFIC,start,2562,2025/03/03 14:20:25,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:20:25,141281,1,51530,80,0,0,0x0,tcp,allow,558,484,74,4,2025/03/03 14:20:25,0,any,,7477478967880974487,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,3,1,n/a,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:20:26.003+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:20:25,021201168048,TRAFFIC,start,2562,2025/03/03 14:20:25,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:20:25,175179,1,51516,80,0,0,0x0,tcp,allow,558,484,74,4,2025/03/03 14:20:25,0,any,,7477478967880974486,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,3,1,n/a,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:20:26.003+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:20:25,021201168048,TRAFFIC,start,2562,2025/03/03 14:20:25,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:20:25,69814,1,51510,80,0,0,0x0,tcp,allow,558,484,74,4,2025/03/03 14:20:25,0,any,,7477478967880974485,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,3,1,n/a,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:20:26.003+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:20:25,021201168048,TRAFFIC,start,2562,2025/03/03 14:20:25,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:20:25,174276,1,51502,80,0,0,0x0,tcp,allow,558,484,74,4,2025/03/03 14:20:25,0,any,,7477478967880974484,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,3,1,n/a,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:20:26.003+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:20:25,021201168048,TRAFFIC,start,2562,2025/03/03 14:20:25,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:20:25,115452,1,51486,80,0,0,0x0,tcp,allow,558,484,74,4,2025/03/03 14:20:25,0,any,,7477478967880974483,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,3,1,n/a,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:20:26.003+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:20:25,021201168048,TRAFFIC,start,2562,2025/03/03 14:20:25,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:20:25,13317,1,51472,80,0,0,0x0,tcp,allow,558,484,74,4,2025/03/03 14:20:25,0,any,,7477478967880974482,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,3,1,n/a,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:20:26.003+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:20:25,021201168048,TRAFFIC,start,2562,2025/03/03 14:20:25,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:20:25,22529,1,51458,80,0,0,0x0,tcp,allow,558,484,74,4,2025/03/03 14:20:25,0,any,,7477478967880974481,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,3,1,n/a,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:20:26.003+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:20:25,021201168048,TRAFFIC,start,2562,2025/03/03 14:20:25,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:20:25,198016,1,51442,80,0,0,0x0,tcp,allow,558,484,74,4,2025/03/03 14:20:25,0,any,,7477478967880974480,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,3,1,n/a,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:20:26.003+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:20:25,021201168048,TRAFFIC,start,2562,2025/03/03 14:20:25,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:20:25,77264,1,51440,80,0,0,0x0,tcp,allow,558,484,74,4,2025/03/03 14:20:25,0,any,,7477478967880974479,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,3,1,n/a,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:20:26.003+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:20:25,021201168048,TRAFFIC,start,2562,2025/03/03 14:20:25,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:20:25,41390,1,51436,80,0,0,0x0,tcp,allow,558,484,74,4,2025/03/03 14:20:25,0,any,,7477478967880974478,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,3,1,n/a,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:20:26.003+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:20:25,021201168048,TRAFFIC,start,2562,2025/03/03 14:20:25,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:20:25,32683,1,51424,80,0,0,0x0,tcp,allow,558,484,74,4,2025/03/03 14:20:25,0,any,,7477478967880974477,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,3,1,n/a,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:20:26.003+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:20:25,021201168048,TRAFFIC,start,2562,2025/03/03 14:20:25,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:20:25,89048,1,51416,80,0,0,0x0,tcp,allow,558,484,74,4,2025/03/03 14:20:25,0,any,,7477478967880974476,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,3,1,n/a,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:20:26.003+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:20:25,021201168048,TRAFFIC,start,2562,2025/03/03 14:20:25,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:20:25,53202,1,51408,80,0,0,0x0,tcp,allow,558,484,74,4,2025/03/03 14:20:25,0,any,,7477478967880974475,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,3,1,n/a,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:20:26.003+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:20:25,021201168048,TRAFFIC,start,2562,2025/03/03 14:20:25,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:20:25,12321,1,51400,80,0,0,0x0,tcp,allow,558,484,74,4,2025/03/03 14:20:25,0,any,,7477478967880974474,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,3,1,n/a,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:20:26.003+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:20:25,021201168048,TRAFFIC,start,2562,2025/03/03 14:20:25,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:20:25,11365,1,51386,80,0,0,0x0,tcp,allow,558,484,74,4,2025/03/03 14:20:25,0,any,,7477478967880974473,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,3,1,n/a,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:20:26.003+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:20:25,021201168048,TRAFFIC,start,2562,2025/03/03 14:20:25,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:20:25,155655,1,51374,80,0,0,0x0,tcp,allow,558,484,74,4,2025/03/03 14:20:25,0,any,,7477478967880974472,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,3,1,n/a,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:20:26.003+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:20:25,021201168048,TRAFFIC,start,2562,2025/03/03 14:20:25,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:20:25,199531,1,51368,80,0,0,0x0,tcp,allow,558,484,74,4,2025/03/03 14:20:25,0,any,,7477478967880974471,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,3,1,n/a,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:20:26.003+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:20:25,021201168048,TRAFFIC,start,2562,2025/03/03 14:20:25,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:20:25,108980,1,51356,80,0,0,0x0,tcp,allow,558,484,74,4,2025/03/03 14:20:25,0,any,,7477478967880974470,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,3,1,n/a,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:20:26.003+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:20:25,021201168048,TRAFFIC,start,2562,2025/03/03 14:20:25,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:20:25,114378,1,51352,80,0,0,0x0,tcp,allow,558,484,74,4,2025/03/03 14:20:25,0,any,,7477478967880974469,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,3,1,n/a,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:20:26.003+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:20:25,021201168048,TRAFFIC,start,2562,2025/03/03 14:20:25,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:20:25,114092,1,51342,80,0,0,0x0,tcp,allow,558,484,74,4,2025/03/03 14:20:25,0,any,,7477478967880974468,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,3,1,n/a,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:20:26.003+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:20:25,021201168048,TRAFFIC,start,2562,2025/03/03 14:20:25,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:20:25,9639,1,51328,80,0,0,0x0,tcp,allow,558,484,74,4,2025/03/03 14:20:25,0,any,,7477478967880974467,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,3,1,n/a,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:20:26.003+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:20:25,021201168048,TRAFFIC,start,2562,2025/03/03 14:20:25,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:20:25,38491,1,51322,80,0,0,0x0,tcp,allow,558,484,74,4,2025/03/03 14:20:25,0,any,,7477478967880974466,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,3,1,n/a,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:20:26.003+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
